email_text,label,category,sender_domain,contains_link,contains_attachment,num_words
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,0.0,1.0,10.0
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,1.0,0.0,7.0
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,0.0,0.0,11.0
We offer immediate work-from-home positions. Apply now.,1,job,secure-update.com,0.0,1.0,7.0
Thanks for reaching out. I will get back to you shortly.,0,ham,yahoo.com,0.0,0.0,11.0
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,0.0,0.0,8.0
Your order has been shipped and will arrive soon.,0,ham,outlook.com,0.0,0.0,9.0
Here's the information you requested.,0,ham,yahoo.com,1.0,0.0,5.0
Urgent invoice attached. Complete payment immediately.,1,financial,billing-alerts.org,1.0,1.0,6.0
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,0.0,0.0,8.0
You are eligible for a refund. Submit your bank details.,1,financial,billing-alerts.org,0.0,1.0,10.0
Suspicious activity noticed. Confirm your credentials.,1,credential,security-team.help,0.0,0.0,6.0
Security update required. Install the package immediately.,1,malware,alert-security.net,1.0,1.0,7.0
Your system is at risk. Download the patch now.,1,malware,billing-alerts.org,0.0,0.0,9.0
Your payment has failed. Update billing details to avoid penalties.,1,financial,security-team.help,0.0,1.0,10.0
Limited-time offer — click the link to activate your reward.,1,promotion,billing-alerts.org,0.0,1.0,10.0
Your resume has been shortlisted. Download details.,1,job,billing-alerts.org,1.0,0.0,7.0
Your order has been shipped and will arrive soon.,0,ham,gmail.com,0.0,0.0,9.0
Your system is at risk. Download the patch now.,1,malware,security-team.help,1.0,1.0,9.0
Urgent invoice attached. Complete payment immediately.,1,financial,secure-update.com,0.0,0.0,6.0
Thanks for reaching out. I will get back to you shortly.,0,ham,outlook.com,0.0,0.0,11.0
Unusual login detected. Reset your password now.,1,credential,secure-update.com,1.0,0.0,7.0
Your order has been shipped and will arrive soon.,0,ham,outlook.com,0.0,0.0,9.0
Let's meet tomorrow to discuss the project.,0,ham,gmail.com,1.0,0.0,7.0
You are eligible for a refund. Submit your bank details.,1,financial,verify-payments.co,1.0,0.0,10.0
Please review the attached document for urgent processing.,1,malware,alert-security.net,0.0,0.0,8.0
Limited-time offer — click the link to activate your reward.,1,promotion,secure-update.com,1.0,0.0,10.0
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,1.0,1.0,10.0
Limited-time offer — click the link to activate your reward.,1,promotion,verify-payments.co,0.0,0.0,10.0
Your system is at risk. Download the patch now.,1,malware,alert-security.net,1.0,0.0,9.0
Unusual login detected. Reset your password now.,1,credential,alert-security.net,1.0,0.0,7.0
You are eligible for a refund. Submit your bank details.,1,financial,alert-security.net,0.0,1.0,10.0
Here's the information you requested.,0,ham,company.com,0.0,1.0,5.0
Security update required. Install the package immediately.,1,malware,verify-payments.co,0.0,0.0,7.0
You are eligible for a refund. Submit your bank details.,1,financial,secure-update.com,1.0,0.0,10.0
Your account has been locked. Verify immediately to avoid suspension.,1,credential,alert-security.net,1.0,1.0,10.0
Your order has been shipped and will arrive soon.,0,ham,university.edu,0.0,1.0,9.0
Your resume has been shortlisted. Download details.,1,job,verify-payments.co,0.0,1.0,7.0
Limited-time offer — click the link to activate your reward.,1,promotion,security-team.help,1.0,1.0,10.0
You are eligible for a refund. Submit your bank details.,1,financial,verify-payments.co,0.0,0.0,10.0
Here's the information you requested.,0,ham,icloud.com,0.0,0.0,5.0
Please check the updated meeting schedule.,0,ham,gmail.com,1.0,1.0,6.0
Your order has been shipped and will arrive soon.,0,ham,company.com,0.0,1.0,9.0
Suspicious activity noticed. Confirm your credentials.,1,credential,verify-payments.co,0.0,1.0,6.0
Your order has been shipped and will arrive soon.,0,ham,company.com,1.0,1.0,9.0
Your resume has been shortlisted. Download details.,1,job,billing-alerts.org,1.0,1.0,7.0
Your order has been shipped and will arrive soon.,0,ham,company.com,1.0,1.0,9.0
Here's the information you requested.,0,ham,icloud.com,0.0,1.0,5.0
Here's the information you requested.,0,ham,outlook.com,1.0,0.0,5.0
Your order has been shipped and will arrive soon.,0,ham,university.edu,0.0,1.0,9.0
Your account has been locked. Verify immediately to avoid suspension.,1,credential,verify-payments.co,0.0,1.0,10.0
Attached is the report for last quarter.,0,ham,university.edu,0.0,0.0,7.0
Earn $500 daily with zero investment. Join today.,1,job,security-team.help,1.0,0.0,8.0
Reminder: Your appointment is confirmed for next week.,0,ham,company.com,0.0,1.0,8.0
Earn $500 daily with zero investment. Join today.,1,job,billing-alerts.org,1.0,1.0,8.0
Congratulations! You have won a free iPhone. Claim now.,1,promotion,alert-security.net,0.0,0.0,9.0
Your account has been locked. Verify immediately to avoid suspension.,1,credential,secure-update.com,0.0,1.0,10.0
Let's meet tomorrow to discuss the project.,0,ham,icloud.com,1.0,1.0,7.0
Your resume has been shortlisted. Download details.,1,job,security-team.help,0.0,1.0,7.0
Let's meet tomorrow to discuss the project.,0,ham,outlook.com,1.0,1.0,7.0
Suspicious activity noticed. Confirm your credentials.,1,credential,security-team.help,0.0,0.0,6.0
Your system is at risk. Download the patch now.,1,malware,billing-alerts.org,1.0,1.0,9.0
Let's meet tomorrow to discuss the project.,0,ham,yahoo.com,1.0,1.0,7.0
Limited-time offer — click the link to activate your reward.,1,promotion,alert-security.net,1.0,1.0,10.0
Limited-time offer — click the link to activate your reward.,1,promotion,billing-alerts.org,1.0,1.0,10.0
Security update required. Install the package immediately.,1,malware,verify-payments.co,0.0,1.0,7.0
Please check the updated meeting schedule.,0,ham,university.edu,0.0,0.0,6.0
You are eligible for a refund. Submit your bank details.,1,financial,secure-update.com,0.0,1.0,10.0
Attached is the report for last quarter.,0,ham,icloud.com,1.0,1.0,7.0
Here's the information you requested.,0,ham,gmail.com,1.0,1.0,5.0
Security update required. Install the package immediately.,1,malware,billing-alerts.org,0.0,1.0,7.0
Congratulations! You have won a free iPhone. Claim now.,1,promotion,security-team.help,1.0,1.0,9.0
Urgent invoice attached. Complete payment immediately.,1,financial,billing-alerts.org,1.0,0.0,6.0
Let's meet tomorrow to discuss the project.,0,ham,icloud.com,1.0,1.0,7.0
Please review the attached document for urgent processing.,1,malware,security-team.help,1.0,0.0,8.0
Security update required. Install the package immediately.,1,malware,alert-security.net,0.0,1.0,7.0
Thanks for reaching out. I will get back to you shortly.,0,ham,gmail.com,1.0,0.0,11.0
Your order has been shipped and will arrive soon.,0,ham,outlook.com,1.0,0.0,9.0
Limited-time offer — click the link to activate your reward.,1,promotion,security-team.help,0.0,1.0,10.0
Your order has been shipped and will arrive soon.,0,ham,icloud.com,1.0,1.0,9.0
Please check the updated meeting schedule.,0,ham,icloud.com,0.0,0.0,6.0
Congratulations! You have won a free iPhone. Claim now.,1,promotion,secure-update.com,0.0,1.0,9.0
Reminder: Your appointment is confirmed for next week.,0,ham,gmail.com,1.0,0.0,8.0
Security update required. Install the package immediately.,1,malware,verify-payments.co,0.0,1.0,7.0
Suspicious activity noticed. Confirm your credentials.,1,credential,security-team.help,1.0,1.0,6.0
You are eligible for a refund. Submit your bank details.,1,financial,alert-security.net,0.0,1.0,10.0
Please check the updated meeting schedule.,0,ham,company.com,1.0,1.0,6.0
Earn $500 daily with zero investment. Join today.,1,job,billing-alerts.org,0.0,0.0,8.0
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,1.0,1.0,11.0
Security update required. Install the package immediately.,1,malware,alert-security.net,0.0,1.0,7.0
Let's meet tomorrow to discuss the project.,0,ham,university.edu,0.0,0.0,7.0
Limited-time offer — click the link to activate your reward.,1,promotion,verify-payments.co,1.0,1.0,10.0
Please check the updated meeting schedule.,0,ham,company.com,0.0,0.0,6.0
Unusual login detected. Reset your password now.,1,credential,secure-update.com,0.0,0.0,7.0
Let's meet tomorrow to discuss the project.,0,ham,gmail.com,1.0,1.0,7.0
You have been selected for an exclusive crypto giveaway.,1,promotion,secure-update.com,1.0,1.0,9.0
Please check the updated meeting schedule.,0,ham,yahoo.com,0.0,0.0,6.0
You are eligible for a refund. Submit your bank details.,1,financial,secure-update.com,1.0,1.0,10.0
Suspicious activity noticed. Confirm your credentials.,1,credential,verify-payments.co,0.0,0.0,6.0
Attached is the report for last quarter.,0,ham,company.com,1.0,0.0,7.0
Security update required. Install the package immediately.,1,malware,billing-alerts.org,1.0,1.0,7.0
Please check the updated meeting schedule.,0,ham,outlook.com,0.0,0.0,6.0
Reminder: Your appointment is confirmed for next week.,0,ham,icloud.com,0.0,0.0,8.0
You are eligible for a refund. Submit your bank details.,1,financial,billing-alerts.org,0.0,0.0,10.0
Limited-time offer — click the link to activate your reward.,1,promotion,secure-update.com,0.0,0.0,10.0
Your payment has failed. Update billing details to avoid penalties.,1,financial,verify-payments.co,0.0,0.0,10.0
Limited-time offer — click the link to activate your reward.,1,promotion,billing-alerts.org,0.0,1.0,10.0
Please review the attached document for urgent processing.,1,malware,secure-update.com,1.0,1.0,8.0
Please review the attached document for urgent processing.,1,malware,verify-payments.co,1.0,1.0,8.0
You are eligible for a refund. Submit your bank details.,1,financial,security-team.help,1.0,1.0,10.0
Please check the updated meeting schedule.,0,ham,icloud.com,1.0,0.0,6.0
Your order has been shipped and will arrive soon.,0,ham,company.com,1.0,0.0,9.0
Thanks for reaching out. I will get back to you shortly.,0,ham,yahoo.com,0.0,1.0,11.0
Earn $500 daily with zero investment. Join today.,1,job,verify-payments.co,0.0,0.0,8.0
Please review the attached document for urgent processing.,1,malware,alert-security.net,1.0,1.0,8.0
Your resume has been shortlisted. Download details.,1,job,secure-update.com,0.0,0.0,7.0
Urgent invoice attached. Complete payment immediately.,1,financial,alert-security.net,0.0,1.0,6.0
Your resume has been shortlisted. Download details.,1,job,secure-update.com,0.0,1.0,7.0
Please check the updated meeting schedule.,0,ham,outlook.com,1.0,0.0,6.0
Here's the information you requested.,0,ham,university.edu,1.0,0.0,5.0
You are eligible for a refund. Submit your bank details.,1,financial,alert-security.net,1.0,1.0,10.0
Please check the updated meeting schedule.,0,ham,yahoo.com,0.0,1.0,6.0
Please review the attached document for urgent processing.,1,malware,verify-payments.co,0.0,0.0,8.0
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,1.0,0.0,11.0
Thanks for reaching out. I will get back to you shortly.,0,ham,icloud.com,0.0,0.0,11.0
Please check the updated meeting schedule.,0,ham,outlook.com,0.0,0.0,6.0
Attached is the report for last quarter.,0,ham,university.edu,0.0,0.0,7.0
Your resume has been shortlisted. Download details.,1,job,alert-security.net,0.0,0.0,7.0
Attached is the report for last quarter.,0,ham,university.edu,1.0,0.0,7.0
You have been selected for an exclusive crypto giveaway.,1,promotion,alert-security.net,0.0,1.0,9.0
Attached is the report for last quarter.,0,ham,gmail.com,1.0,0.0,7.0
Reminder: Your appointment is confirmed for next week.,0,ham,outlook.com,0.0,1.0,8.0
Security update required. Install the package immediately.,1,malware,secure-update.com,1.0,0.0,7.0
Your account has been locked. Verify immediately to avoid suspension.,1,credential,billing-alerts.org,1.0,0.0,10.0
Your resume has been shortlisted. Download details.,1,job,security-team.help,0.0,1.0,7.0
Please check the updated meeting schedule.,0,ham,icloud.com,0.0,0.0,6.0
Your order has been shipped and will arrive soon.,0,ham,gmail.com,1.0,0.0,9.0
You are eligible for a refund. Submit your bank details.,1,financial,alert-security.net,1.0,1.0,10.0
Your order has been shipped and will arrive soon.,0,ham,university.edu,1.0,1.0,9.0
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,0.0,0.0,11.0
Your account has been locked. Verify immediately to avoid suspension.,1,credential,security-team.help,1.0,0.0,10.0
Thanks for reaching out. I will get back to you shortly.,0,ham,company.com,0.0,0.0,11.0
Attached is the report for last quarter.,0,ham,yahoo.com,0.0,0.0,7.0
Here's the information you requested.,0,ham,yahoo.com,0.0,0.0,5.0
Please check the updated meeting schedule.,0,ham,university.edu,0.0,0.0,6.0
Earn $500 daily with zero investment. Join today.,1,job,billing-alerts.org,1.0,0.0,8.0
Let's meet tomorrow to discuss the project.,0,ham,icloud.com,0.0,0.0,7.0
Congratulations! You have won a free iPhone. Claim now.,1,promotion,security-team.help,1.0,0.0,9.0
Limited-time offer — click the link to activate your reward.,1,promotion,secure-update.com,0.0,0.0,10.0
Your resume has been shortlisted. Download details.,1,job,security-team.help,0.0,0.0,7.0
Your resume has been shortlisted. Download details.,1,job,secure-update.com,1.0,0.0,7.0
Urgent invoice attached. Complete payment immediately.,1,financial,verify-payments.co,1.0,0.0,6.0
You have been selected for an exclusive crypto giveaway.,1,promotion,verify-payments.co,0.0,0.0,9.0
We offer immediate work-from-home positions. Apply now.,1,job,secure-update.com,0.0,0.0,7.0
Suspicious activity noticed. Confirm your credentials.,1,credential,billing-alerts.org,0.0,0.0,6.0
Here's the information you requested.,0,ham,company.com,0.0,1.0,5.0
Please check the updated meeting schedule.,0,ham,university.edu,0.0,0.0,6.0
Attached is the report for last quarter.,0,ham,icloud.com,0.0,1.0,7.0
Attached is the report for last quarter.,0,ham,company.com,1.0,1.0,7.0
You have been selected for an exclusive crypto giveaway.,1,promotion,security-team.help,1.0,0.0,9.0
Your order has been shipped and will arrive soon.,0,ham,university.edu,0.0,1.0,9.0
Attached is the report for last quarter.,0,ham,gmail.com,0.0,0.0,7.0
Congratulations! You have won a free iPhone. Claim now.,1,promotion,billing-alerts.org,1.0,1.0,9.0
Urgent invoice attached. Complete payment immediately.,1,financial,security-team.help,0.0,1.0,6.0
Your order has been shipped and will arrive soon.,0,ham,outlook.com,0.0,0.0,9.0
Your resume has been shortlisted. Download details.,1,job,security-team.help,1.0,1.0,7.0
Please check the updated meeting schedule.,0,ham,yahoo.com,0.0,0.0,6.0
Your order has been shipped and will arrive soon.,0,ham,yahoo.com,1.0,1.0,9.0
Limited-time offer — click the link to activate your reward.,1,promotion,verify-payments.co,0.0,1.0,10.0
Your resume has been shortlisted. Download details.,1,job,security-team.help,1.0,0.0,7.0
